CodClientes;Faturado;SetorAtendim;Emissao;Saida;Transacao;CodProdut;Valor_prod;Qtd;Ganho
2632;S;3;20210717;20210721;84287;53;43.1;49;2111.9
2632;S;1;20211015;20211019;88792;53;43.1;6;258.6
1749;S;1;20190115;20190117;37205;44;34.4;62;2132.8
1749;S;1;20190201;20190205;38051;55;18.9;48;907.2
1749;S;1;20190501;20190503;42738;53;43.1;48;2068.8
1749;N;5;20190901;20190904;49013;52;16.6;15;249
1749;S;5;20191120;20191124;53099;46;47.7;28;1335.6
1749;N;2;20191220;20191220;54743;51;39.9;38;1516.2
1749;S;7;20200203;20200203;56985;38;18.1;18;325.8
1749;S;1;20200214;20200214;57521;39;40.5;70;2835
1749;S;6;20210709;20210711;83893;46;47.7;34;1621.8
1749;S;1;20210711;20210715;83955;49;17.9;39;698.1
1749;S;2;20210712;20210712;84018;48;12.4;17;210.8
1749;S;6;20210830;20210830;86463;53;43.1;34;1465.4
1749;S;5;20211001;20211001;88075;53;43.1;48;2068.8
1749;S;3;20211024;20211026;89225;38;18.1;45;814.5
2955;S;7;20190124;20190126;37678;54;20.5;63;1291.5
2955;S;6;20190214;20190218;38728;53;43.1;66;2844.6
2955;S;1;20190308;20190309;39871;53;43.1;67;2887.7
2955;S;7;20190324;20190327;40770;52;16.6;27;448.2
2955;S;3;20190417;20190420;42001;45;11.4;49;558.6
2955;S;3;20190726;20190726;47200;39;40.5;59;2389.5
2955;S;3;20190812;20190813;48046;48;12.4;49;607.6
2955;S;3;20190921;20190924;50072;52;16.6;35;581
2955;S;5;20191212;20191213;54313;51;39.9;8;319.2
2955;S;5;20210324;20210324;78452;46;47.7;15;715.5
2955;S;5;20210624;20210627;83099;50;46.6;52;2423.2
2955;S;1;20210701;20210701;83433;50;46.6;12;559.2
2955;S;3;20211018;20211018;88980;52;16.6;13;215.8
847;S;6;20190315;20190318;40298;39;40.5;51;2065.5
847;S;3;20190422;20190423;42286;48;12.4;42;520.8
847;S;6;20190602;20190602;44304;45;11.4;56;638.4
847;S;6;20190717;20190719;46688;49;17.9;56;1002.4
847;S;7;20190804;20190808;47667;43;15.3;53;810.9
847;S;2;20190823;20190824;48603;53;43.1;77;3318.7
847;S;3;20191017;20191018;51418;39;40.5;32;1296
847;N;3;20191018;20191020;51466;54;20.5;61;1250.5
847;S;2;20191023;20191025;51707;39;40.5;52;2106
847;S;3;20200328;20200328;59744;46;47.7;35;1669.5
847;S;1;20210222;20210224;76859;44;34.4;19;653.6
847;S;1;20210427;20210427;80119;52;16.6;73;1211.8
847;S;3;20210621;20210622;82948;53;43.1;35;1508.5
847;S;7;20210928;20210928;87916;49;17.9;22;393.8
2372;S;2;20190209;20190212;38454;49;17.9;26;465.4
2372;S;5;20190318;20190321;40480;51;39.9;48;1915.2
2372;S;7;20190319;20190322;40528;38;18.1;38;687.8
2372;N;5;20190708;20190709;46233;46;47.7;59;2814.3
2372;S;7;20190818;20190819;48327;47;38;59;2242
2372;S;2;20191215;20191218;54453;38;18.1;28;506.8
2372;S;5;20210214;20210216;76441;46;47.7;72;3434.4
2372;S;5;20210321;20210322;78273;45;11.4;39;444.6
2372;S;7;20210619;20210619;82792;44;34.4;40;1376
2372;S;4;20210926;20210926;87852;42;9.3;18;167.4
2372;S;5;20211022;20211024;89156;46;47.7;62;2957.4
4213;S;2;20190210;20190212;38472;39;40.5;70;2835
4213;S;3;20190228;20190228;39434;48;12.4;35;434
4213;S;2;20190301;20190301;39496;51;39.9;40;1596
4213;S;7;20190313;20190313;40214;49;17.9;32;572.8
4213;S;4;20190318;20190321;40424;40;49.1;78;3829.8
4213;S;1;20190715;20190716;46582;48;12.4;43;533.2
4213;S;6;20191104;20191105;52240;47;38;19;722
4213;S;5;20191124;20191124;53323;48;12.4;28;347.2
4213;S;3;20210224;20210226;76952;43;15.3;78;1193.4
4213;S;3;20210427;20210427;80124;50;46.6;9;419.4
4213;S;5;20210824;20210824;86141;48;12.4;48;595.2
3496;S;1;20190220;20190220;39070;42;9.3;52;483.6
3496;N;1;20190407;20190408;41444;50;46.6;68;3168.8
3496;S;2;20190508;20190509;43074;50;46.6;28;1304.8
3496;S;5;20190728;20190728;47336;51;39.9;66;2633.4
3496;S;1;20190806;20190807;47716;47;38;35;1330
3496;S;1;20191214;20191214;54405;42;9.3;17;158.1
3496;S;6;20200119;20200120;56244;49;17.9;44;787.6
3496;S;1;20210220;20210221;76743;39;40.5;64;2592
3496;S;5;20210302;20210304;77247;44;34.4;80;2752
3496;S;3;20210621;20210624;82911;47;38;80;3040
3496;S;3;20210730;20210730;84975;39;40.5;35;1417.5
3496;S;5;20210802;20210802;85060;49;17.9;50;895
3496;S;6;20210828;20210828;86347;45;11.4;26;296.4
976;S;5;20190622;20190624;45371;43;15.3;67;1025.1
976;S;5;20190815;20190818;48174;49;17.9;24;429.6
976;S;6;20191020;20191024;51556;43;15.3;38;581.4
976;S;3;20191113;20191113;52697;46;47.7;4;190.8
976;S;1;20191204;20191204;53916;54;20.5;41;840.5
976;S;5;20191222;20191225;54855;41;37.4;76;2842.4
976;S;7;20210422;20210423;79875;50;46.6;65;3029
976;S;4;20210601;20210605;81865;54;20.5;10;205
976;S;6;20210726;20210726;84778;48;12.4;46;570.4
976;S;6;20210830;20210830;86462;38;18.1;46;832.6
3675;S;3;20190219;20190220;38971;49;17.9;42;751.8
3675;S;2;20190310;20190311;40005;40;49.1;71;3486.1
3675;S;1;20190404;20190408;41300;51;39.9;22;877.8
3675;S;7;20190601;20190605;44272;38;18.1;19;343.9
3675;S;4;20190707;20190710;46174;53;43.1;77;3318.7
3675;S;2;20190727;20190727;47266;45;11.4;55;627
3675;S;5;20190907;20190909;49303;42;9.3;40;372
3675;S;5;20190910;20190913;49502;40;49.1;54;2651.4
3675;S;1;20191006;20191009;50855;41;37.4;23;860.2
3675;S;3;20200216;20200219;57658;48;12.4;24;297.6
3675;S;5;20200319;20200319;59278;41;37.4;77;2879.8
3675;N;1;20210511;20210513;80839;39;40.5;18;729
3675;S;3;20210905;20210905;86702;55;18.9;39;737.1
3675;S;1;20210913;20210913;87162;52;16.6;39;647.4
3675;S;6;20210916;20210917;87321;47;38;53;2014
3675;S;2;20211005;20211008;88288;48;12.4;50;620
4405;S;3;20190122;20190122;37542;53;43.1;23;991.3
4405;S;3;20190207;20190208;38324;43;15.3;79;1208.7
4405;S;1;20190502;20190503;42789;50;46.6;21;978.6
4405;S;3;20190713;20190713;46483;46;47.7;5;238.5
4405;S;1;20190804;20190806;47642;40;49.1;67;3289.7
4405;S;3;20190808;20190812;47836;41;37.4;33;1234.2
4405;S;5;20190811;20190812;47982;38;18.1;20;362
4405;S;2;20190830;20190830;48954;42;9.3;47;437.1
4405;S;1;20190918;20190920;49893;54;20.5;32;656
4405;S;2;20200216;20200218;57640;52;16.6;23;381.8
4405;S;3;20200324;20200328;59512;53;43.1;29;1249.9
4405;S;1;20210529;20210529;81775;52;16.6;45;747
4405;S;7;20210708;20210708;83814;53;43.1;25;1077.5
4405;S;1;20210816;20210816;85793;48;12.4;45;558
4405;S;3;20210926;20210926;87821;43;15.3;27;413.1
4405;S;7;20211011;20211015;88579;45;11.4;31;353.4
1161;S;7;20190317;20190318;40388;55;18.9;26;491.4
1161;S;3;20190427;20190427;42517;47;38;40;1520
1161;S;5;20190729;20190729;47352;48;12.4;52;644.8
1161;S;2;20191019;20191023;51491;54;20.5;33;676.5
1161;S;3;20191108;20191110;52478;54;20.5;74;1517
1161;S;1;20191207;20191211;54040;50;46.6;55;2563
1161;S;3;20191216;20191220;54527;40;49.1;30;1473
1161;S;5;20200330;20200330;59871;49;17.9;17;304.3
1161;S;4;20210207;20210207;76050;42;9.3;38;353.4
1161;S;1;20210226;20210226;77045;46;47.7;20;954
1161;S;1;20210301;20210305;77224;55;18.9;46;869.4
1161;S;2;20210330;20210330;78761;49;17.9;36;644.4
1161;S;5;20210529;20210529;81741;55;18.9;38;718.2
1161;N;3;20210701;20210704;83475;48;12.4;25;310
1161;S;6;20210706;20210709;83748;39;40.5;2;81
1161;S;7;20210712;20210712;84033;44;34.4;57;1960.8
1161;N;3;20211010;20211011;88525;49;17.9;45;805.5
4208;N;3;20190410;20190414;41620;54;20.5;43;881.5
4208;S;2;20190710;20190711;46317;53;43.1;22;948.2
4208;S;6;20190822;20190822;48551;43;15.3;1;15.3
4208;S;1;20190914;20190915;49691;38;18.1;45;814.5
4208;S;3;20200111;20200112;55807;42;9.3;23;213.9
4208;S;6;20200124;20200127;56515;47;38;57;2166
4208;S;5;20210504;20210508;80474;39;40.5;34;1377
4208;S;1;20210527;20210527;81640;45;11.4;25;285
4208;N;2;20210621;20210623;82894;44;34.4;3;103.2
4208;S;5;20210909;20210911;86941;42;9.3;20;186
4208;S;3;20210918;20210919;87413;53;43.1;19;818.9
3223;S;6;20190120;20190121;37455;54;20.5;71;1455.5
3223;S;3;20190722;20190723;46998;44;34.4;51;1754.4
3223;S;1;20190820;20190821;48435;52;16.6;4;66.4
3223;S;2;20200124;20200124;56500;47;38;8;304
3223;S;2;20200228;20200228;58258;41;37.4;44;1645.6
3223;S;2;20210527;20210527;81638;53;43.1;27;1163.7
3223;S;3;20210614;20210615;82568;42;9.3;31;288.3
3223;S;5;20210904;20210905;86695;40;49.1;69;3387.9
1368;N;1;20190223;20190227;39190;46;47.7;73;3482.1
1368;S;3;20190324;20190327;40802;47;38;3;114
1368;S;6;20190412;20190413;41712;41;37.4;20;748
1368;S;4;20190412;20190412;41713;38;18.1;50;905
1368;S;7;20190722;20190722;46984;52;16.6;73;1211.8
1368;S;1;20190811;20190812;47978;44;34.4;42;1444.8
1368;S;1;20190823;20190824;48615;44;34.4;64;2201.6
1368;S;6;20190829;20190829;48907;52;16.6;56;929.6
1368;S;1;20191103;20191105;52188;44;34.4;78;2683.2
1368;S;1;20191224;20191224;54934;54;20.5;79;1619.5
1368;S;2;20200110;20200113;55740;40;49.1;51;2504.1
1368;S;2;20200228;20200228;58265;53;43.1;44;1896.4
1368;S;6;20210728;20210728;84856;51;39.9;49;1955.1
1368;S;6;20210829;20210829;86410;51;39.9;10;399
1368;S;1;20211012;20211016;88613;55;18.9;55;1039.5
3514;S;1;20190426;20190426;42484;44;34.4;52;1788.8
3514;S;5;20190510;20190511;43196;51;39.9;47;1875.3
3514;S;2;20190605;20190608;44446;38;18.1;33;597.3
3514;S;1;20190802;20190804;47552;39;40.5;79;3199.5
3514;S;2;20191219;20191223;54672;46;47.7;43;2051.1
3514;S;1;20200317;20200320;59179;50;46.6;28;1304.8
3514;S;5;20210309;20210311;77631;38;18.1;43;778.3
3514;S;1;20210310;20210311;77665;54;20.5;33;676.5
3514;S;3;20210601;20210603;81841;51;39.9;77;3072.3
3514;S;3;20210815;20210819;85725;46;47.7;7;333.9
3514;S;3;20210816;20210816;85771;47;38;37;1406
3514;S;4;20210828;20210828;86350;43;15.3;48;734.4
2378;S;4;20190112;20190113;37067;38;18.1;58;1049.8
2378;S;5;20190124;20190125;37682;39;40.5;61;2470.5
2378;S;3;20190126;20190126;37785;52;16.6;34;564.4
2378;S;3;20190213;20190217;38650;50;46.6;12;559.2
2378;S;6;20190429;20190429;42625;46;47.7;75;3577.5
2378;S;1;20190505;20190505;42939;50;46.6;3;139.8
2378;S;1;20190525;20190525;43954;43;15.3;67;1025.1
2378;S;1;20190623;20190623;45433;49;17.9;30;537
2378;S;7;20190625;20190627;45546;40;49.1;70;3437
2378;S;6;20190629;20190629;45716;38;18.1;45;814.5
2378;S;3;20190809;20190813;47876;49;17.9;18;322.2
2378;S;3;20191010;20191013;51074;47;38;39;1482
2378;S;2;20191014;20191016;51253;38;18.1;46;832.6
2378;N;5;20200309;20200310;58780;40;49.1;65;3191.5
2378;S;6;20210218;20210218;76657;55;18.9;57;1077.3
2378;S;3;20210401;20210402;78813;50;46.6;63;2935.8
2378;S;7;20210527;20210527;81644;43;15.3;77;1178.1
2378;S;2;20210920;20210922;87519;49;17.9;55;984.5
2607;S;4;20190316;20190316;40357;38;18.1;60;1086
2607;S;3;20190320;20190322;40574;55;18.9;44;831.6
2607;S;1;20191112;20191113;52651;54;20.5;9;184.5
2607;S;1;20200224;20200227;58020;55;18.9;23;434.7
2607;S;2;20200308;20200310;58711;51;39.9;53;2114.7
2607;S;6;20200401;20200401;59910;47;38;27;1026
2607;S;7;20210223;20210225;76932;41;37.4;64;2393.6
2607;S;2;20210306;20210306;77474;41;37.4;15;561
2607;S;6;20210321;20210323;78299;45;11.4;52;592.8
2607;S;2;20210412;20210413;79385;46;47.7;12;572.4
2607;S;3;20210520;20210524;81291;53;43.1;49;2111.9
2607;S;2;20210805;20210808;85196;49;17.9;56;1002.4
3676;S;4;20190121;20190122;37530;52;16.6;49;813.4
3676;S;1;20190126;20190126;37771;45;11.4;29;330.6
3676;S;3;20190330;20190330;41077;52;16.6;53;879.8
3676;S;1;20190428;20190428;42586;54;20.5;4;82
3676;S;6;20190627;20190627;45614;46;47.7;71;3386.7
3676;S;2;20190707;20190711;46178;38;18.1;45;814.5
3676;S;1;20190720;20190721;46831;42;9.3;56;520.8
3676;S;7;20191012;20191016;51176;44;34.4;58;1995.2
3676;S;5;20210315;20210319;77966;51;39.9;19;758.1
3676;S;5;20210403;20210405;78904;40;49.1;16;785.6
3676;S;3;20210424;20210426;79973;48;12.4;57;706.8
3676;S;3;20210427;20210427;80115;47;38;62;2356
3676;N;7;20210604;20210605;82022;46;47.7;49;2337.3
3676;S;5;20210824;20210824;86144;51;39.9;15;598.5
3676;S;4;20210830;20210830;86486;40;49.1;34;1669.4
3676;S;3;20211001;20211003;88099;51;39.9;34;1356.6
2140;N;3;20190324;20190325;40771;39;40.5;61;2470.5
2140;N;3;20190324;20190326;40800;38;18.1;34;615.4
2140;S;6;20190627;20190627;45648;54;20.5;17;348.5
2140;S;6;20190723;20190723;47042;48;12.4;41;508.4
2140;S;5;20190811;20190811;47968;38;18.1;47;850.7
2140;S;7;20191117;20191121;52961;47;38;23;874
2140;S;1;20200203;20200203;56956;55;18.9;19;359.1
2140;S;2;20210610;20210611;82312;54;20.5;7;143.5
2140;S;2;20210713;20210716;84059;45;11.4;34;387.6
2140;S;4;20210809;20210810;85403;55;18.9;35;661.5
2140;S;3;20210905;20210908;86718;52;16.6;31;514.6
2140;S;7;20210926;20210926;87841;43;15.3;31;474.3
3502;N;2;20190202;20190205;38093;43;15.3;2;30.6
3502;S;5;20190927;20190927;50364;54;20.5;20;410
3502;S;2;20191101;20191103;52104;42;9.3;23;213.9
3502;S;1;20200212;20200214;57450;42;9.3;54;502.2
3502;S;1;20200309;20200311;58766;50;46.6;43;2003.8
3502;S;6;20210830;20210830;86466;47;38;71;2698
4546;S;1;20190225;20190228;39296;51;39.9;67;2673.3
4546;N;2;20190306;20190306;39792;55;18.9;21;396.9
4546;S;2;20190604;20190607;44394;46;47.7;74;3529.8
4546;S;2;20190607;20190610;44566;38;18.1;42;760.2
4546;S;5;20190813;20190814;48074;47;38;51;1938
4546;S;5;20190825;20190829;48702;48;12.4;56;694.4
4546;S;3;20191001;20191002;50559;55;18.9;47;888.3
4546;S;2;20191004;20191004;50750;52;16.6;77;1278.2
4546;S;5;20191103;20191106;52221;39;40.5;42;1701
4546;S;3;20191120;20191123;53095;46;47.7;16;763.2
4546;S;3;20191215;20191218;54475;49;17.9;59;1056.1
4546;S;1;20200123;20200127;56466;52;16.6;40;664
4546;S;3;20200305;20200307;58597;50;46.6;13;605.8
4546;S;6;20210804;20210808;85154;41;37.4;20;748
4546;S;6;20210910;20210914;86976;43;15.3;54;826.2
1758;S;6;20190318;20190321;40474;47;38;61;2318
1758;S;2;20190504;20190508;42910;48;12.4;29;359.6
1758;S;6;20190507;20190508;43041;46;47.7;31;1478.7
1758;S;5;20190514;20190516;43404;42;9.3;57;530.1
1758;S;6;20190529;20190529;44141;42;9.3;34;316.2
1758;S;2;20190618;20190618;45131;54;20.5;62;1271
1758;S;2;20190705;20190708;46067;46;47.7;8;381.6
1758;S;1;20190806;20190807;47739;54;20.5;76;1558
1758;N;5;20200201;20200201;56884;49;17.9;28;501.2
1758;S;7;20200210;20200214;57329;39;40.5;74;2997
1758;S;6;20200320;20200323;59329;40;49.1;24;1178.4
1758;S;1;20210415;20210417;79528;54;20.5;53;1086.5
1758;S;6;20210424;20210425;79999;46;47.7;29;1383.3
1758;S;3;20211015;20211016;88797;45;11.4;40;456
4420;S;3;20190324;20190327;40779;54;20.5;62;1271
4420;S;7;20190612;20190613;44849;41;37.4;20;748
4420;S;1;20191006;20191008;50837;39;40.5;29;1174.5
4420;S;6;20191011;20191013;51131;49;17.9;27;483.3
4420;S;7;20191113;20191113;52728;42;9.3;33;306.9
4420;S;6;20200108;20200109;55645;55;18.9;22;415.8
4420;S;6;20200206;20200208;57134;54;20.5;29;594.5
4420;S;2;20200309;20200309;58748;43;15.3;70;1071
4420;S;2;20200310;20200313;58835;46;47.7;6;286.2
4420;S;1;20200329;20200329;59844;46;47.7;28;1335.6
4420;S;7;20210216;20210218;76553;47;38;75;2850
4420;N;1;20210716;20210718;84238;52;16.6;74;1228.4
4420;S;5;20210811;20210812;85508;40;49.1;38;1865.8
846;N;1;20190117;20190118;37310;52;16.6;60;996
846;S;6;20190126;20190126;37776;50;46.6;17;792.2
846;S;7;20190313;20190315;40204;48;12.4;49;607.6
846;S;2;20190704;20190708;46007;41;37.4;66;2468.4
846;S;1;20190922;20190926;50138;38;18.1;21;380.1
846;S;5;20191012;20191014;51170;38;18.1;43;778.3
846;S;6;20191103;20191103;52191;54;20.5;23;471.5
846;S;1;20191110;20191111;52566;40;49.1;11;540.1
846;S;6;20200203;20200205;56970;45;11.4;40;456
846;S;3;20200311;20200312;58858;53;43.1;58;2499.8
846;S;3;20200315;20200318;59083;46;47.7;69;3291.3
846;S;2;20210222;20210223;76844;54;20.5;80;1640
846;S;3;20210511;20210513;80858;52;16.6;55;913
846;S;6;20210912;20210915;87073;38;18.1;47;850.7
4653;N;1;20190327;20190327;40936;45;11.4;39;444.6
4653;S;5;20190421;20190424;42199;48;12.4;60;744
4653;S;2;20190424;20190427;42364;41;37.4;63;2356.2
4653;S;2;20190625;20190626;45516;47;38;11;418
4653;S;2;20190702;20190706;45914;43;15.3;33;504.9
4653;S;7;20191102;20191106;52142;40;49.1;61;2995.1
4653;S;2;20191108;20191112;52454;51;39.9;43;1715.7
4653;S;5;20191115;20191117;52846;46;47.7;30;1431
4653;S;2;20200130;20200130;56835;49;17.9;53;948.7
4653;S;3;20200221;20200221;57848;55;18.9;36;680.4
4653;S;1;20200224;20200227;58059;49;17.9;33;590.7
4653;S;2;20200321;20200325;59383;55;18.9;17;321.3
4653;S;1;20210312;20210312;77812;41;37.4;10;374
4653;S;3;20210326;20210326;78540;53;43.1;72;3103.2
4653;S;2;20210608;20210610;82247;42;9.3;54;502.2
4653;S;6;20210614;20210615;82567;47;38;36;1368
4653;S;2;20210813;20210815;85581;54;20.5;24;492
4653;S;3;20210819;20210823;85897;55;18.9;41;774.9
4653;S;2;20211018;20211019;88953;53;43.1;18;775.8
2613;S;1;20190111;20190112;36977;46;47.7;47;2241.9
2613;S;6;20190122;20190124;37591;47;38;35;1330
2613;N;5;20190422;20190426;42261;50;46.6;19;885.4
2613;S;3;20190604;20190608;44427;49;17.9;54;966.6
2613;S;3;20190616;20190617;45061;51;39.9;55;2194.5
2613;S;3;20191205;20191205;53935;41;37.4;63;2356.2
2613;S;4;20191219;20191220;54647;55;18.9;25;472.5
2613;S;5;20200117;20200120;56089;46;47.7;42;2003.4
2613;S;2;20200202;20200202;56929;42;9.3;34;316.2
2613;N;5;20200319;20200322;59241;55;18.9;60;1134
2613;S;4;20210521;20210524;81354;42;9.3;54;502.2
2613;S;1;20210524;20210527;81518;53;43.1;12;517.2
2613;S;3;20210914;20210918;87174;49;17.9;44;787.6
1377;S;5;20190130;20190130;37976;51;39.9;47;1875.3
1377;S;2;20190223;20190227;39206;53;43.1;65;2801.5
1377;S;3;20190318;20190322;40438;43;15.3;33;504.9
1377;S;1;20190323;20190323;40722;45;11.4;34;387.6
1377;S;2;20190511;20190511;43261;42;9.3;26;241.8
1377;N;1;20190625;20190627;45543;45;11.4;52;592.8
1377;S;5;20190717;20190717;46699;51;39.9;17;678.3
1377;S;6;20190804;20190804;47620;52;16.6;74;1228.4
1377;S;3;20190817;20190820;48313;40;49.1;9;441.9
1377;S;6;20191202;20191205;53779;55;18.9;26;491.4
1377;S;5;20200323;20200324;59495;41;37.4;9;336.6
1377;S;6;20210519;20210522;81253;48;12.4;17;210.8
1377;S;2;20210521;20210523;81337;45;11.4;57;649.8
3518;S;1;20190117;20190121;37322;45;11.4;52;592.8
3518;S;2;20190613;20190616;44885;40;49.1;65;3191.5
3518;S;5;20190701;20190705;45870;53;43.1;63;2715.3
3518;N;3;20190815;20190819;48201;51;39.9;67;2673.3
3518;S;4;20190903;20190906;49096;40;49.1;68;3338.8
3518;S;6;20191004;20191006;50742;41;37.4;22;822.8
3518;S;2;20191025;20191028;51807;42;9.3;53;492.9
3518;S;1;20191107;20191111;52406;44;34.4;18;619.2
3518;S;6;20191209;20191213;54117;39;40.5;33;1336.5
3518;S;3;20210203;20210204;75836;51;39.9;71;2832.9
3518;S;5;20210222;20210223;76824;50;46.6;40;1864
3518;S;3;20210912;20210915;87076;50;46.6;3;139.8
3518;S;2;20210916;20210916;87334;40;49.1;36;1767.6
3518;S;7;20210928;20210928;87963;38;18.1;32;579.2
3237;S;7;20190129;20190129;37941;47;38;4;152
3237;S;6;20190220;20190224;39018;43;15.3;36;550.8
3237;S;6;20190407;20190407;41460;50;46.6;13;605.8
3237;S;6;20190423;20190424;42322;38;18.1;42;760.2
3237;S;1;20190516;20190519;43515;44;34.4;75;2580
3237;S;2;20190706;20190709;46113;41;37.4;50;1870
3237;S;2;20191103;20191104;52193;45;11.4;34;387.6
3237;S;4;20191214;20191217;54389;47;38;65;2470
3237;S;1;20200119;20200121;56219;47;38;8;304
3237;S;1;20210225;20210226;76985;55;18.9;29;548.1
3237;S;2;20210922;20210924;87604;54;20.5;18;369
1960;S;3;20190203;20190203;38171;46;47.7;27;1287.9
1960;S;5;20190317;20190320;40407;47;38;12;456
1960;S;3;20190319;20190322;40517;48;12.4;43;533.2
1960;S;5;20190319;20190320;40525;48;12.4;49;607.6
1960;S;2;20190603;20190606;44382;42;9.3;53;492.9
1960;S;5;20190720;20190720;46843;42;9.3;44;409.2
1960;S;2;20190920;20190922;50030;54;20.5;48;984
1960;S;3;20200107;20200109;55636;38;18.1;47;850.7
1960;S;6;20200123;20200125;56428;39;40.5;4;162
1960;S;3;20200319;20200323;59266;40;49.1;10;491
1960;S;3;20210205;20210206;75923;39;40.5;61;2470.5
1960;S;3;20210307;20210307;77569;53;43.1;77;3318.7
1960;S;2;20210402;20210404;78848;39;40.5;34;1377
1960;S;1;20210429;20210429;80253;46;47.7;68;3243.6
1960;S;3;20210508;20210512;80691;45;11.4;27;307.8
1960;N;5;20210625;20210625;83142;38;18.1;46;832.6
1960;S;2;20210706;20210706;83742;51;39.9;72;2872.8
1960;S;2;20210920;20210921;87504;42;9.3;55;511.5
2593;S;1;20190114;20190115;37177;50;46.6;35;1631
2593;S;6;20190203;20190205;38146;47;38;65;2470
2593;S;5;20190407;20190409;41485;55;18.9;32;604.8
2593;S;1;20190508;20190508;43085;45;11.4;60;684
2593;S;4;20190716;20190717;46647;43;15.3;28;428.4
2593;S;1;20190721;20190722;46933;41;37.4;19;710.6
2593;S;2;20190915;20190917;49749;52;16.6;66;1095.6
2593;S;6;20191123;20191127;53311;41;37.4;55;2057
2593;S;4;20200212;20200214;57436;50;46.6;41;1910.6
2593;S;6;20210214;20210214;76425;44;34.4;69;2373.6
2593;S;3;20210507;20210510;80615;55;18.9;38;718.2
2593;S;6;20210523;20210527;81476;52;16.6;43;713.8
2593;S;1;20211022;20211025;89133;52;16.6;28;464.8
2593;S;4;20211024;20211026;89265;48;12.4;22;272.8
2383;S;6;20190304;20190305;39689;40;49.1;55;2700.5
2383;S;1;20190308;20190311;39879;51;39.9;35;1396.5
2383;S;5;20190318;20190319;40439;55;18.9;42;793.8
2383;S;1;20190408;20190412;41497;41;37.4;17;635.8
2383;S;3;20190420;20190421;42139;54;20.5;24;492
2383;S;2;20190524;20190528;43897;53;43.1;24;1034.4
2383;S;3;20190812;20190815;48031;49;17.9;45;805.5
2383;S;6;20190902;20190906;49087;52;16.6;61;1012.6
2383;S;3;20191108;20191109;52453;54;20.5;62;1271
2383;S;6;20200205;20200209;57069;46;47.7;73;3482.1
2383;S;1;20200214;20200216;57502;51;39.9;55;2194.5
2383;S;7;20200323;20200323;59489;44;34.4;6;206.4
2383;S;6;20210206;20210206;75967;38;18.1;60;1086
2383;S;1;20210316;20210317;78027;54;20.5;53;1086.5
2383;S;6;20210602;20210603;81893;53;43.1;73;3146.3
