index;index;cnpj_basico;cnpj_ordem;cnpj_dv;identificador_matriz_filial;Situacao_Cadastral;data_inicio_atividade;uf;municipio;opcao_pelo_simples;opcao_mei;CodClientes;faturam_cancel;faturam_concluid;ST1;ST2;ST3;ST4;ST5;ST6;ST7;Qtd;valor_comprado;Interv_Transacao;duracao_transacao;Interv_Transacao_std;ultima_compra_ano;ultima_compra_mes;ultima_compra_dia;evasao;tempo_existencia
1672;553570;26741071;1;39;1;2;2016-12-20;DF;9701;1;0;1335;2;25;7;3;6;0;5;5;1;33.851851851851855;1520.625925925926;34;1.6666666666666667;53.757784629614555;2021;8;7;1;5
1673;553971;27137003;1;28;1;8;2017-02-17;DF;9701;0;0;3669;1;10;0;5;2;1;2;1;0;34.09090909090909;1024.7545454545455;93;1.2727272727272727;63.079632211990585;2021;8;9;0;4
1674;554264;27360815;1;38;1;2;2017-03-22;DF;9701;1;0;3661;5;19;2;5;7;0;4;5;1;37.416666666666664;1032.4624999999999;42;1.9166666666666667;51.42631044929454;2021;9;25;0;4
1675;554905;27741775;1;74;1;2;2017-05-16;DF;9701;1;1;1744;3;13;1;4;2;0;2;4;3;38.6875;1004.09375;67;1.75;78.83811824802066;2021;10;16;0;4
1676;555408;28090622;1;77;1;2;2017-07-03;DF;9701;1;0;2136;1;19;4;3;3;0;3;5;2;43.25;1431.975;46;1.25;58.60624984398526;2021;8;2;1;4
1677;555483;28128958;1;81;1;2;2017-07-07;DF;9701;1;0;1632;1;27;6;6;4;2;3;5;2;30.785714285714285;1482.292857142857;36;1.3214285714285714;40.847805447496725;2021;9;28;0;4
1678;555665;28255542;1;24;1;4;2017-07-25;DF;9701;0;0;1794;5;12;1;1;4;0;3;6;2;29.941176470588236;767.6647058823529;62;2.2941176470588234;57.59119805794979;2021;10;18;0;4
1679;555920;28411465;1;54;1;8;2017-08-14;DF;9701;0;0;3586;1;15;3;1;3;2;1;4;2;28.75;1359.8;63;1.6875;50.16222571705614;2021;9;21;0;4
1680;556135;28557925;1;57;1;4;2017-08-29;DF;9701;0;0;2711;3;14;4;4;2;0;2;2;3;33.411764705882355;1239.3882352941175;58;1.411764705882353;50.785355603264215;2021;9;20;0;4
1681;556195;28591613;1;60;1;8;2017-09-06;DF;9701;0;0;1672;1;16;7;1;3;0;1;2;3;36.64705882352941;1795.5647058823529;59;2.0;47.30601838032874;2021;9;26;0;4
1682;556283;28638777;1;3;1;2;2017-09-14;DF;9701;1;0;3441;0;20;6;2;2;1;3;3;3;26.55;1159.55;49;2.05;52.533909376221295;2021;10;1;0;4
1683;556289;28641194;1;23;1;2;2017-09-14;DF;9701;0;0;4329;2;16;4;5;4;2;3;0;0;36.55555555555556;1898.3500000000001;57;1.3888888888888888;52.2682725784878;2021;10;9;0;4
1684;556405;28551520;1;1;1;2;2017-08-31;DF;9701;0;0;2714;1;16;5;3;2;0;2;2;3;37.94117647058823;1640.3058823529411;61;1.2941176470588236;57.77458215989104;2021;9;29;0;4
1685;556481;26199249;1;61;1;2;2016-09-15;DF;9701;0;0;1123;2;16;3;1;2;1;4;5;2;32.333333333333336;1217.3000000000002;54;1.9444444444444444;41.30961666568384;2021;7;25;1;5
1686;556678;28881699;1;65;1;2;2017-10-18;DF;9701;0;0;1812;3;15;4;3;2;0;4;4;1;31.88888888888889;1608.6999999999998;55;2.0555555555555554;52.40281827651829;2021;8;17;1;4
1687;556861;27447751;1;7;1;2;2017-04-03;DF;9701;0;0;3121;0;18;5;1;3;0;3;5;1;25.5;736.8055555555555;54;1.4444444444444444;67.78609752228725;2021;9;6;0;4
1688;556911;29033085;1;96;1;2;2017-11-09;DF;9701;1;0;2313;2;20;3;6;4;0;6;3;0;26.454545454545453;1008.8136363636364;44;1.4545454545454546;38.15566635879194;2021;8;10;1;4
1689;556918;28800956;1;97;1;2;2017-10-05;DF;9701;1;0;4052;1;17;4;4;2;1;2;3;2;37.94444444444444;1429.427777777778;57;1.8888888888888888;49.79695798160219;2021;10;22;0;4
1690;557585;28172720;1;53;1;2;2017-07-12;DF;9701;1;0;3819;1;16;3;1;3;1;3;3;3;36.705882352941174;1727.870588235294;62;2.4705882352941178;47.134738715198154;2021;10;23;0;4
1691;557847;29667202;1;73;1;2;2018-02-09;DF;9701;1;0;2558;0;19;3;5;3;2;1;5;0;27.57894736842105;1086.7736842105264;48;2.4210526315789473;52.333834628408226;2021;10;4;0;3
1692;557899;29700982;1;6;1;2;2018-02-16;DF;9701;0;0;3822;4;14;4;4;2;1;1;6;0;24.11111111111111;1059.2944444444445;49;2.611111111111111;48.517110740460176;2021;6;11;1;3
1693;558081;26040058;1;52;1;2;2016-08-26;DF;9701;1;0;2243;2;15;2;5;3;0;3;2;2;28.41176470588235;1480.9705882352941;62;2.0;77.59268651103659;2021;10;17;0;5
1694;558256;29915065;1;49;1;2;2018-03-13;DF;9701;0;0;2228;0;15;3;4;3;0;2;2;1;39.0;1835.0066666666667;67;1.4;79.11900104608634;2021;10;2;0;3
1695;558581;30091439;1;38;1;2;2018-04-03;DF;9701;0;0;2254;0;10;3;0;2;3;0;2;0;45.0;2373.07;89;1.1;111.33178087185512;2021;6;12;1;3
1696;558614;30110879;1;95;1;8;2018-04-04;DF;9701;0;0;3867;0;16;3;3;5;0;1;2;2;44.75;1408.35;64;2.0;68.28242005735363;2021;10;19;0;3
1697;558859;30267412;1;53;1;2;2018-04-21;DF;9701;1;0;3212;0;18;2;2;4;0;3;4;3;32.44444444444444;851.2277777777778;56;1.7777777777777777;39.81018978945798;2021;10;22;0;3
1698;558868;28568861;2;70;0;2;2018-04-23;DF;9701;1;0;2179;2;19;7;1;6;0;5;2;0;32.76190476190476;692.8;48;2.1904761904761907;53.892926251967424;2021;9;11;0;3
1699;558936;30325783;1;44;1;2;2018-04-27;DF;9701;1;1;3006;3;17;3;1;5;0;5;5;1;32.9;1482.47;43;1.5;60.064738850556864;2021;7;2;1;3
1700;558971;29679128;1;5;1;2;2018-02-14;DF;9701;1;0;2451;1;15;3;2;1;1;6;3;0;29.5625;1140.76875;65;1.375;81.10771986822353;2021;10;20;0;3
1701;559181;30444100;1;78;1;2;2018-05-14;DF;9701;1;0;2394;1;25;2;7;7;0;5;4;1;36.19230769230769;1219.55;40;1.6923076923076923;54.169866161917;2021;10;18;0;3
1702;560000;30925244;1;46;1;2;2018-07-13;DF;9701;0;0;2970;2;17;2;2;4;1;4;6;0;32.473684210526315;900.4263157894736;54;2.263157894736842;48.836746183358464;2021;10;19;0;3
1703;560051;30949420;1;80;1;8;2018-07-17;DF;9701;0;0;2202;2;18;5;3;4;1;5;1;1;31.7;1316.52;48;1.25;35.367794480665495;2021;9;17;0;3
1704;560182;30612974;1;97;1;2;2018-06-04;DF;9701;0;0;3555;1;14;1;2;4;1;2;4;1;32.266666666666666;1001.8333333333334;52;1.8;68.66556039000533;2021;4;10;1;3
1705;560404;31148995;1;66;1;2;2018-08-08;DF;9701;1;0;4060;0;18;3;3;3;0;3;4;2;34.22222222222222;1505.85;52;1.6666666666666667;43.5379959739261;2021;7;15;1;3
1706;560986;31458306;1;10;1;8;2018-09-10;DF;9701;0;0;2861;1;25;1;4;8;4;5;4;0;39.0;1339.0538461538463;36;1.3846153846153846;30.198119146728327;2021;7;27;1;3
1707;561253;31612643;1;10;1;4;2018-09-26;DF;9701;1;0;2554;1;7;2;2;2;0;2;0;0;37.0;1480.1625;108;1.375;86.12094011638871;2021;9;2;0;3
1708;561421;31708806;1;62;1;2;2018-10-08;DF;9701;1;0;3273;4;17;3;2;4;0;1;8;3;37.142857142857146;930.6809523809524;48;2.5238095238095237;30.073908957766037;2021;10;19;0;3
1709;561469;31738793;1;74;1;2;2018-10-10;DF;9701;1;0;2402;1;10;1;1;1;0;2;4;2;42.27272727272727;1130.1363636363637;77;2.8181818181818183;79.23061277056993;2021;5;9;1;3
1710;562069;32089241;1;45;1;2;2018-11-23;DF;9701;1;0;3880;0;15;2;3;3;1;2;2;2;35.93333333333333;1073.9733333333331;69;1.3333333333333333;101.8638547177515;2021;9;21;0;3
1711;562108;32115711;1;6;1;8;2018-11-27;DF;9701;0;0;1948;1;16;4;3;2;1;3;1;3;41.411764705882355;1338.6764705882354;58;1.5294117647058822;69.39965778013607;2021;8;24;1;3
1712;562301;30191404;2;51;0;2;2018-12-13;DF;9701;1;0;4405;1;23;5;4;9;1;2;1;2;34.583333333333336;874.1291666666666;43;1.7916666666666667;49.89349715745664;2021;10;11;0;3
1713;562404;32308583;1;9;1;8;2018-12-24;DF;9701;0;0;2450;0;14;2;3;1;1;3;2;2;31.0;1292.4785714285715;69;1.8571428571428572;53.33837500825001;2021;8;6;1;3
1714;562710;17457404;18;50;0;2;2019-01-21;DF;9701;0;0;4566;2;15;3;7;1;0;5;1;0;31.705882352941178;925.1529411764706;61;1.6470588235294117;90.24772763759762;2021;10;4;0;2
1715;562984;11832478;19;23;0;2;2019-02-06;DF;9701;0;0;3871;1;22;5;6;3;0;1;4;4;38.47826086956522;1119.0869565217392;43;1.6521739130434783;50.493678517691045;2021;10;10;0;2
1716;563062;32740859;1;23;1;2;2019-02-12;DF;9701;1;0;3409;1;12;4;2;2;1;0;3;1;32.46153846153846;1741.069230769231;78;1.6923076923076923;62.75011066833977;2021;9;24;0;2
1717;563162;32802553;1;54;1;2;2019-02-18;DF;9701;1;0;3169;2;19;6;3;2;0;3;5;2;27.904761904761905;1452.0;39;1.7142857142857142;34.44600847703548;2021;4;30;1;2
1718;563220;32838050;1;39;1;2;2019-02-20;DF;9701;1;0;3316;1;23;4;5;8;1;3;3;0;38.75;1004.725;40;1.8333333333333333;50.53101763185809;2021;8;24;1;2
1719;563440;32953682;1;43;1;2;2019-03-07;DF;9701;1;0;4636;0;16;2;5;1;0;4;4;0;38.25;960.11875;61;1.9375;52.004102402278484;2021;8;6;1;2
1720;563516;23301943;24;46;0;8;2019-03-12;DF;9701;0;0;2598;0;20;3;2;5;2;1;5;2;40.35;1064.925;50;1.7;50.58319167251502;2021;9;8;0;2
1721;563538;29761779;3;1;0;2;2019-03-13;DF;9701;0;0;3339;1;13;0;4;4;1;0;4;1;33.285714285714285;1397.8;70;1.5;65.19928485468327;2021;10;21;0;2
1722;563601;33058708;1;52;1;2;2019-03-18;DF;9701;1;0;4260;0;21;4;8;1;0;1;6;1;41.04761904761905;1147.357142857143;48;1.7619047619047619;56.74229022519271;2021;9;14;0;2
1723;563663;33098036;1;9;1;2;2019-03-21;DF;9701;1;0;3223;0;12;2;3;2;0;1;4;0;32.166666666666664;1030.1333333333334;87;0.6666666666666666;56.88018435185339;2021;9;4;0;2
1724;563865;33216665;1;96;1;2;2019-04-02;DF;9701;1;0;3220;3;18;2;6;2;2;4;4;1;32.61904761904762;992.1571428571428;48;1.5238095238095237;54.786951001127996;2021;10;5;0;2
1725;564562;33638566;1;0;1;2;2019-05-16;DF;9701;0;0;3907;0;16;3;5;3;1;1;3;0;30.1875;796.1875;62;2.0625;97.62704543311756;2021;9;21;0;2
1726;564585;33652214;1;0;1;2;2019-05-17;DF;9701;0;0;2562;3;19;6;3;4;1;2;4;2;24.363636363636363;1028.4818181818182;47;1.8636363636363635;37.93215090872594;2021;10;5;0;2
1727;564796;8616988;10;10;0;2;2017-04-03;DF;9701;0;0;1914;3;14;2;0;2;2;4;5;2;44.411764705882355;1394.0176470588235;61;1.9411764705882353;72.32476127682689;2021;10;21;0;4
1728;565363;34117844;1;39;1;2;2019-07-04;DF;9701;1;0;2678;2;16;6;2;2;0;4;2;2;38.55555555555556;1060.1055555555556;58;1.7222222222222223;59.74073164350298;2021;10;18;0;2
1729;565380;34127103;1;39;1;4;2019-07-05;DF;9701;1;0;3384;2;12;5;1;1;0;2;4;1;26.071428571428573;1273.7;77;2.0;65.65392501459822;2021;10;22;0;2
1730;565696;13814410;2;7;0;2;2019-07-23;DF;9701;0;0;3348;3;18;5;3;3;1;6;3;0;28.571428571428573;1018.304761904762;49;2.380952380952381;32.218007387174026;2021;9;22;0;2
1731;565861;34392041;1;92;1;2;2019-08-01;DF;9701;1;0;4100;3;13;2;4;3;1;1;4;1;35.5625;1771.53125;67;2.25;75.563189156861;2021;10;19;0;2
1732;566309;34657229;1;15;1;2;2019-08-26;DF;9701;1;1;3039;2;16;1;3;4;2;2;4;2;31.944444444444443;1561.5055555555557;54;1.8333333333333333;47.35239312799404;2021;10;16;0;2
1733;566787;34939928;1;58;1;2;2019-09-20;DF;9701;1;0;4113;1;12;1;0;3;1;2;4;2;41.84615384615385;1330.146153846154;81;2.3846153846153846;57.231984064856604;2021;10;3;0;2
1734;566881;35002361;1;51;1;2;2019-09-26;DF;9701;1;0;3421;1;11;2;4;3;0;1;2;0;34.25;1435.5916666666665;73;2.4166666666666665;64.69841031679728;2021;4;5;1;2
1735;567527;35375152;1;53;1;8;2019-10-31;DF;9701;0;0;3391;0;19;3;4;4;1;3;2;2;37.68421052631579;1686.963157894737;54;0.8421052631578947;44.70258367985369;2021;9;21;0;2
1736;568282;35822468;1;46;1;8;2019-12-19;DF;9701;0;0;2828;3;16;5;5;2;1;1;3;2;32.68421052631579;1467.3210526315788;54;2.473684210526316;52.68720298160353;2021;10;7;0;2
1737;568283;10565310;14;21;0;2;2019-12-19;DF;9701;0;0;2929;2;18;1;4;5;0;4;4;2;40.15;1345.325;50;2.55;37.658915356355855;2021;9;15;0;2
1738;568302;35832026;1;80;1;2;2019-12-20;DF;9701;0;0;3405;1;11;0;1;2;0;3;6;0;28.75;917.1916666666666;77;1.8333333333333333;67.51063583179486;2021;8;20;0;2
1739;568724;36094607;1;25;1;2;2020-01-22;DF;9701;1;0;4537;1;25;7;5;6;0;2;6;0;34.57692307692308;994.8423076923076;39;2.5384615384615383;38.07121747462248;2021;10;5;0;1
1740;568774;34632667;1;29;1;2;2019-08-22;DF;9701;0;0;3085;1;21;5;4;6;0;3;3;1;29.90909090909091;1453.8227272727272;41;1.5909090909090908;38.5630208355585;2021;9;1;1;2
1741;569220;32417209;1;41;1;2;2019-01-11;DF;9701;0;0;3069;0;16;4;4;3;0;3;1;1;33.25;1599.69375;65;1.25;61.58354758645634;2021;9;20;0;2
1742;569346;36456472;1;9;1;2;2020-02-21;DF;9701;1;0;4290;1;17;2;4;4;0;1;5;2;33.166666666666664;1421.7055555555555;59;1.6666666666666667;61.562245204362675;2021;10;12;0;1
1743;569463;36529342;1;40;1;2;2020-03-03;DF;9701;1;0;2862;2;19;4;3;2;0;4;5;3;43.42857142857143;1259.4142857142858;45;1.8095238095238095;54.93851108284606;2021;10;22;0;1
1744;569479;32677330;11;84;0;2;2020-03-03;DF;9701;0;0;3248;0;18;1;2;7;0;3;5;0;32.833333333333336;1018.5;57;1.5;70.56921312322004;2021;9;23;0;1
1745;570172;36949641;1;34;1;2;2020-04-16;DF;9701;0;0;3251;0;18;4;4;3;0;1;4;2;33.72222222222222;783.8944444444445;56;1.2777777777777777;66.24203288256804;2021;9;29;0;1
1746;570608;31147019;1;99;1;2;2018-08-08;DF;9701;1;0;4351;1;17;3;3;3;0;3;5;1;33.44444444444444;1401.3444444444444;56;1.7777777777777777;62.093633950370716;2021;9;7;0;3
1747;571153;37510691;1;83;1;8;2020-06-24;DF;9701;0;0;3087;1;12;2;4;1;1;3;2;0;34.30769230769231;1519.8153846153846;76;2.3076923076923075;78.31382735861882;2021;9;9;0;1
1748;572035;38002478;1;23;1;2;2020-08-06;DF;9701;1;0;4284;3;18;8;2;1;2;3;4;1;37.523809523809526;1488.0142857142857;46;1.5714285714285714;44.12400140513097;2021;10;11;0;1
1749;572258;37555003;1;0;1;2;2020-06-29;DF;9701;1;0;4276;0;16;2;4;3;0;3;2;2;32.5625;1429.6000000000001;53;2.0625;58.63044336254749;2021;4;26;1;1
1750;572355;38179433;1;29;1;2;2020-08-21;DF;9701;1;1;4555;0;12;4;1;2;0;2;3;0;30.666666666666668;973.5583333333334;85;1.8333333333333333;62.8291662544666;2021;9;25;0;1
1751;572612;38319462;1;49;1;2;2020-09-02;DF;9701;1;0;4444;0;19;3;6;1;0;4;5;0;31.42105263157895;984.2894736842105;51;2.526315789473684;45.79237226902195;2021;8;10;1;1
1752;572883;372383;26;87;0;2;2020-09-16;DF;9701;0;0;4232;1;14;0;5;3;0;3;2;2;34.733333333333334;940.9533333333333;71;1.8;74.8924739413863;2021;10;19;0;1
1753;573121;39151673;1;88;1;2;2020-09-28;DF;9701;1;0;4590;3;14;3;2;4;0;0;7;1;39.294117647058826;1341.8058823529411;57;1.8235294117647058;49.01785389018984;2021;9;21;0;1
1754;574020;39745824;1;26;1;2;2020-11-11;DF;9701;1;0;4387;2;13;2;2;7;0;1;3;0;30.6;1566.9133333333334;69;2.2;46.65751246463698;2021;9;26;0;1
1755;574481;6141514;2;24;0;2;2020-12-04;DF;9701;0;0;4254;2;19;1;5;4;2;3;5;1;37.666666666666664;980.4904761904761;50;1.5714285714285714;50.49316785467119;2021;10;24;0;1
1756;574891;30382439;1;97;1;2;2018-05-07;DF;9701;1;0;2360;1;16;1;3;5;0;0;5;3;44.8235294117647;1455.0411764705882;63;1.2941176470588236;67.20627644610286;2021;10;14;0;3
1757;575617;40665570;1;15;1;2;2021-02-02;DF;9701;1;0;4294;2;19;4;2;9;1;2;3;0;31.095238095238095;1805.757142857143;47;1.7142857142857142;44.14394069405223;2021;9;23;0;0
1758;576500;41156947;1;73;1;2;2021-03-10;DF;9701;1;0;4624;3;12;1;2;3;0;3;4;2;33.666666666666664;1428.7;66;1.9333333333333333;46.74049068407129;2021;9;6;0;0
1759;577105;35808300;1;86;1;2;2019-12-17;DF;9701;1;0;4346;0;19;2;3;2;3;3;4;2;29.105263157894736;1249.8263157894737;51;1.263157894736842;54.98978580800144;2021;9;9;0;2
1760;578088;36372844;1;0;1;2;2020-02-14;DF;9701;1;0;2844;2;13;4;1;3;0;3;4;0;40.4;1293.2066666666665;67;1.9333333333333333;51.36384816151515;2021;9;28;0;1
1761;578147;37212120;1;62;1;8;2020-05-22;DF;9701;0;0;3119;1;20;3;8;2;2;2;4;0;29.571428571428573;1368.642857142857;44;1.0;36.09747221066871;2021;10;20;0;1
1762;579663;42550852;1;0;1;2;2021-07-01;DF;9701;1;0;4553;1;17;4;0;5;2;4;3;0;34.611111111111114;1041.7611111111112;55;1.2222222222222223;53.15238913339866;2021;8;1;1;0
1763;580104;33133557;2;30;0;8;2021-07-20;DF;9701;0;0;4095;2;15;1;6;4;0;3;2;1;33.1764705882353;1595.9705882352941;58;1.2941176470588236;36.41165464174898;2021;9;27;0;0
1764;580846;35115782;1;99;1;8;2019-10-08;DF;9701;0;0;2722;2;16;1;4;8;0;1;4;0;37.22222222222222;1501.8666666666666;51;1.8333333333333333;68.9385665034971;2021;8;11;1;2
1765;580950;34555337;1;87;1;8;2019-08-15;DF;9701;0;0;2724;2;20;3;7;0;3;4;4;1;28.0;1347.1863636363635;43;1.7727272727272727;46.84267101334423;2021;8;21;1;2
1766;581223;43368528;1;20;1;2;2021-09-01;DF;9701;0;0;4616;1;10;5;1;1;0;1;2;1;23.636363636363637;1225.1909090909091;95;1.8181818181818181;76.38298239791374;2021;9;25;0;0
1767;582044;32876431;1;2;1;2;2019-02-25;DF;9701;0;0;2468;2;19;5;4;5;1;2;4;0;33.61904761904762;1513.2952380952381;47;2.1904761904761907;34.96298042215509;2021;10;20;0;2
1768;582342;30611635;1;96;1;8;2018-06-04;DF;9701;0;0;3372;1;12;4;2;2;1;2;1;1;27.23076923076923;1290.3615384615384;80;1.6923076923076923;51.58299676788424;2021;9;10;0;3
1769;582561;43946472;1;44;1;2;2021-10-20;DF;9701;1;0;4653;2;22;4;9;4;0;3;3;1;36.791666666666664;1038.5541666666666;40;1.9166666666666667;45.087774090109576;2021;10;18;0;0
1770;585270;1708516;1;58;1;2;1997-03-17;DF;9701;1;0;3670;0;11;2;2;3;1;1;1;1;34.72727272727273;873.0545454545455;80;1.0909090909090908;65.16870414547155;2021;4;21;1;24
1771;585695;5078273;1;72;1;2;2002-05-29;DF;9701;0;0;2000;1;15;1;6;2;0;3;3;1;31.375;1103.7625;62;1.6875;60.831862995929654;2021;10;14;0;19
1772;586867;5300914;1;91;1;2;2002-09-16;DF;9701;0;0;3066;1;17;2;3;1;3;4;3;2;24.833333333333332;1173.611111111111;59;1.2222222222222223;54.38221773278772;2021;10;22;0;19
1773;587147;5332708;1;63;1;2;2002-09-30;DF;9701;1;0;1236;1;15;0;5;4;1;1;4;1;41.375;1403.38125;50;2.0;46.94232868341985;2021;9;5;0;19
1774;588360;372383;5;52;0;2;2005-03-24;DF;9701;0;0;4121;1;18;4;2;5;1;2;4;1;31.42105263157895;1445.2526315789473;54;2.473684210526316;58.465801970040566;2021;10;24;0;16
1775;588406;472399;1;3;1;2;1976-11-16;DF;9701;0;0;2522;2;16;3;5;2;1;3;4;0;36.611111111111114;1379.0500000000002;53;1.6666666666666667;49.46404796943424;2021;7;3;1;45
1776;588798;683748;11;8;0;8;1999-04-14;DF;9701;0;0;2130;2;16;4;3;2;1;4;3;1;35.27777777777778;1005.6444444444446;53;1.9444444444444444;62.469535828068985;2021;8;20;1;22
1777;590088;3906612;1;36;1;4;2000-06-27;DF;9701;0;0;1159;0;6;0;0;1;1;1;3;0;37.0;1185.6166666666666;182;1.5;220.6649949584211;2021;7;12;0;21
1778;591530;704924;1;79;1;2;1983-05-18;DF;9701;0;0;372;1;23;8;6;4;0;1;3;2;32.166666666666664;1042.7749999999999;36;1.9583333333333333;37.791438403891966;2021;10;5;0;38
1779;591599;4031706;1;71;1;2;2000-09-08;DF;9701;0;0;1646;0;10;4;3;1;0;1;0;1;39.4;1972.5400000000002;94;2.6;89.3258703350329;2021;7;2;1;21
1780;591912;4059113;1;13;1;2;2000-09-25;DF;9701;0;0;216;2;21;5;6;4;0;2;4;2;32.78260869565217;854.7652173913043;44;1.4782608695652173;51.92009515584246;2021;10;12;0;21
1781;593399;2596812;1;77;1;2;1998-05-21;DF;9701;0;0;673;1;10;3;1;2;1;1;3;0;44.81818181818182;1148.3181818181818;91;2.1818181818181817;94.37844033464422;2021;10;14;0;23
1782;593722;26460261;1;88;1;2;1990-12-19;DF;9701;1;0;3489;3;17;2;4;1;0;3;6;4;36.2;1036.065;51;1.55;37.56862603356505;2021;10;9;0;31
1783;593972;1033670;1;77;1;2;1996-02-06;DF;9701;1;0;313;0;19;5;6;4;0;0;2;2;42.421052631578945;1872.715789473684;55;1.5789473684210527;55.64426251301462;2021;10;19;0;25
1784;594025;6068121;1;51;1;2;2004-01-14;DF;9701;1;0;1183;1;20;5;3;4;0;2;6;1;28.952380952380953;1066.3238095238096;44;2.0476190476190474;51.94266069426941;2021;6;15;1;17
1785;594584;6141514;1;43;1;2;2004-03-12;DF;9701;0;0;212;1;11;2;3;1;0;2;3;1;31.416666666666668;1092.5166666666667;81;1.4166666666666667;74.53503253088553;2021;7;8;1;17
1786;594740;1124546;1;17;1;4;1996-04-03;DF;9701;0;0;985;0;16;4;1;4;1;3;3;0;32.4375;681.6999999999999;66;1.1875;62.8032554004081;2021;10;19;0;25
1787;594903;4514473;1;68;1;2;2001-06-22;DF;9701;1;0;1184;1;10;1;3;2;0;1;3;1;36.0;1277.9363636363635;99;1.9090909090909092;92.6544116596722;2021;10;12;0;20
1788;597262;38011409;1;86;1;2;1993-07-14;DF;9701;1;0;3042;4;19;2;3;3;1;8;5;1;33.82608695652174;1602.321739130435;44;1.6521739130434783;44.07199688113654;2021;9;28;0;28
1789;597867;60982352;12;74;0;2;1967-02-08;DF;9701;0;0;300;2;23;5;5;1;2;9;3;0;29.28;1200.548;40;1.84;33.66089059361852;2021;10;18;0;54
1790;598007;4745901;1;63;1;4;2001-08-30;DF;9701;0;0;160;1;14;2;3;5;0;2;2;1;42.86666666666667;1369.2266666666667;67;1.2;90.56444317361499;2021;9;25;0;20
1791;598220;6958436;1;74;1;2;2004-08-17;DF;9701;1;0;2188;1;17;3;2;4;1;2;4;2;31.27777777777778;905.1722222222222;54;1.9444444444444444;46.21493340040806;2021;8;4;1;17
1792;599018;1539437;1;60;1;2;1996-11-19;DF;9701;0;0;274;2;14;2;2;2;0;4;3;3;50.5625;2280.025;55;2.0625;54.76397842864717;2021;9;26;0;25
1793;599033;1545150;1;43;1;2;1996-11-22;DF;9701;1;0;1617;0;14;3;3;3;0;4;1;0;40.5;1633.542857142857;74;1.7142857142857142;85.54427207713618;2021;9;28;0;25
1794;599594;7226299;1;46;1;2;2005-02-15;DF;9701;1;0;4629;0;19;6;4;5;0;1;3;0;33.94736842105263;1447.6473684210525;51;1.894736842105263;38.53938181415581;2021;10;12;0;16
1795;599750;1637050;1;47;1;2;1997-01-30;DF;9701;0;0;308;1;15;1;3;5;1;2;4;0;24.6875;1322.8125;66;1.8125;91.63395780070957;2021;10;11;0;24
1796;600392;7376450;1;22;1;2;2005-04-29;DF;9701;1;0;2651;2;17;4;4;6;0;0;4;1;41.10526315789474;1305.2263157894736;53;1.1578947368421053;53.445599433119206;2021;8;30;1;16
1797;601239;26972380;1;10;1;2;1991-04-05;DF;9701;0;0;1268;3;24;5;6;6;0;3;5;2;31.74074074074074;1151.3666666666666;35;1.7407407407407407;34.29087204090097;2021;9;20;0;30
1798;602289;72590656;1;12;1;2;1994-05-27;DF;9701;1;0;1025;1;19;4;3;4;1;3;3;2;37.9;1178.98;48;1.75;64.18420513152476;2021;9;12;0;27
1799;602913;3261204;3;36;0;2;1999-08-17;DF;9701;0;0;1384;0;20;7;6;0;2;2;2;1;32.3;923.0600000000001;51;1.95;41.708990508002906;2021;10;24;0;22
1800;603172;7784145;1;70;1;2;2005-12-13;DF;9701;1;0;1886;1;24;3;3;7;1;5;4;2;27.28;1312.964;35;1.96;35.01507611808884;2021;7;25;1;16
1801;603267;7888279;1;30;1;2;2006-03-07;DF;9701;1;0;4515;0;22;4;4;4;1;2;3;4;34.59090909090909;964.5727272727272;47;1.3181818181818181;54.99746438187286;2021;10;7;0;15
1802;603890;5033214;1;88;1;2;2002-04-09;DF;9701;0;0;206;1;15;4;0;5;1;2;3;1;25.8125;1219.275;64;1.5625;51.26514952241489;2021;9;23;0;19
1803;604140;6259379;1;35;1;2;2004-05-12;DF;9701;1;0;695;1;14;3;4;4;1;1;2;0;24.266666666666666;1300.74;72;1.0;59.917800837003824;2021;10;16;0;17
1804;604528;4891850;1;88;1;2;2002-02-01;DF;9701;0;0;1997;3;12;2;2;1;2;3;5;0;29.066666666666666;1057.24;69;2.2666666666666666;85.47800767401148;2021;9;19;0;19
1805;605125;37068830;1;60;1;2;1992-02-04;DF;9701;1;0;750;1;13;2;2;7;0;0;2;1;41.214285714285715;1478.4;71;1.5714285714285714;92.75647316284436;2021;10;20;0;29
1806;605207;6164277;1;36;1;2;2004-03-10;DF;9701;0;0;3492;2;12;1;3;3;0;3;4;0;37.5;1412.2785714285712;69;2.7142857142857144;48.53254870727138;2021;10;9;0;17
1807;605813;578633;1;81;1;4;1980-01-07;DF;9701;0;0;3390;1;17;3;3;4;0;6;1;1;24.22222222222222;1113.6166666666666;56;1.3333333333333333;48.99276127592164;2021;10;6;0;41
1808;606606;1251147;1;17;1;2;1996-06-17;DF;9701;1;0;2686;1;19;1;4;3;0;4;6;2;39.0;1645.5099999999998;51;1.95;56.464486424183605;2021;10;20;0;25
1809;606899;2976943;1;80;1;2;1999-02-12;DF;9701;0;0;990;0;6;1;2;0;1;0;2;0;31.166666666666668;953.5833333333334;198;2.3333333333333335;218.42838643363183;2021;10;5;0;22
1810;607762;8083161;1;6;1;4;2006-06-13;DF;9701;0;0;347;0;9;2;1;1;0;4;1;0;37.888888888888886;974.9555555555556;110;1.2222222222222223;76.89755766602734;2021;8;24;0;15
