cod_cliente;inscri_estad;cnpj_basico;cnpj_ordem;cnpj_dv;cidade;estado;bairro;cep;logradouro;num;cnae;cod_cidade;cod_praca;praca;num_regiao;regiao;lat;long;ramo_atv;nome
2432;7,73774E+11;23318483;1;72;BRASILIA;DF;ASA SUL;70374510;SHC/S QUADRA 111 BLOCO A;SN;;5300108;1;ASA SUL;1;BRASILIA - DF;;;;OLIVEIRA SERVICOS E COMERCIO VAREJISTA LTDA
1195;7,78912E+11;26494037;1;7;BRASÍLIA;DF;ASA NORTE;70767510;CLN 314 BLOCO A ;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;-15.743.938;-47.894.155;;CONFRARIA DOS PÃES COMÉRCIO DE ALIMENTOS E PANIFICADORA 120D
4537;7,96091E+11;36094607;1;25;BRASILIA;DF;ASA NORTE;70762510;CLN 112;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;20;DOCE SABOR CONGELADOS LTDA
3485;7,53801E+11;11832478;5;28;BRASILIA;DF;SETOR INDUSTRIAL (TAGUATINGA);72135080;QUADRA QI 8;16;;5300108;1;ASA SUL;;;;;32;DONA DE CASA SUPERMERCADOS LTDA
1011;7,74517E+11;23756014;1;35;BRASILIA;DF;ASA NORTE;70773520;CLN 116 BLOCO B ;SN;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;-15.739.959;-47.893.542;;EMPORIO IRACEMA EIRELI ME
3832;7,86088E+11;30395850;1;5;BRASILIA;DF;AGUAS CLARAS NORTE;71908180;AGUAS CLARAS RUA 07 NORTE LT 3/5/7 LOJA ;9;;5300108;1;ASA SUL;;;;;5;ARMAZEM AGUAS CLARAS COMERCIO DE BEBIDAS LTDA
4421;7,96104E+11;36101543;1;42;BRASILIA;DF;NORTE (AGUAS CLARAS);71919180;RUA 36 NORTE;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;;;7;VS SUSHI COMERCIO DE ALIMENTOS LTDA
160;7,62572E+11;4745901;1;63;BRASÍLIA;DF;ASA SUL;70297540;CLS 414 BLOCO D ;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;-15.835.133;-47.916.652;;SUPER VAREJÃO ALVORADA LTDA
4068;7,5044E+11;8580116;2;30;BRASILIA;DF;ZONA IDUSTRIAL ;70632200;SAAN QUADRA 2 ;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;22;CIDADE COM. IND. E DIST. DE ALIMENTOS LTDA 
2680;8,04899E+11;41599402;1;31;BRASILIA;DF;ASA SUL;70292530;QUADRA CLS 213;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;;;7;IKCHI COMERCIO DE PRODUTOS ALIMENTICIOS LTDA
1670;7,49501E+11;7358163;1;90;BRASILIA;DF;ASA NORTE;70910900;CAMPUS UNIV. DARCY RIBEIRO;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;-15.768.689;-47.869.455;;MARCIO FERREIRA DA SILVA - LANCHONETE HOT DOG DO MARCIO - ME
4127;7,99228E+11;37834118;1;25;BRASILIA;DF;VICENTE PIRES;72006565;SETOR SHVP RUA 6;S/N;;5300108;7;VICENTE PIRES;;;;;20;SUPERMECADO JOAO DE BARRO LTDA
2427;7,78937E+11;26519734;1;75;BRASILIA;DF;TAGUATINGA;71953100;QUADRA 03 RUA 420;SN;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;;;;BIOMUNDO CONIC EIRELLI
1068;7,76626E+11;24720471;1;32;BRASÍLIA;DF;ASA SUL;70278530;CLS 412 BLOCO C ;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;-15.830.767;-47.911.761;;ER COMERCIO DE ALIMENTOS LTDA  EPP
1874;7,39618E+11;3144948;1;9;BRASÍLIA;DF;SAMAMBAIA SUL;72302107;QR 106 CONJUNTO 7 ;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;-15.875.169;-4.807.367;;MILLENNIUM COMERCIAL DE BEBIDAS LTDA ME 
2281;7,40933E+11;3766873;1;6;BRASILIA;DF;ASA SUL;70306902;SCS QUADRA 06;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;;;;CABAL BRASIL LTDA
4431;7,92409E+11;2321815;1;6;BRASILIA;DF;ST HAB CONTAGEM(SOBRA;73092910;ROD DF 425 KM 03;S/N;;5300108;11;SOBRADINHO;1;BRASILIA - DF;;;1;U.B.N. COMERCIO DE ALIMENTOS LTDA
3823;7,85996E+11;30483387;1;45;BRASILIA;DF;ASA SUL;70200760;SGAS 616 LOTE 116/117;9;;5300108;1;ASA SUL;;;;;16;HELEZENITA ANDRADE CHAVES 04250915115 
2032;7,40239E+11;3416270;1;76;BRASILIA;DF;LAGO NORTE;71530200;SHIN QI 16 ;S/N;;5300108;4;LAGO NORTE;1;BRASILIA - DF;-15.770.344;-47.833.327;;MARINA DO CONGRESSO LTDA EPP
201;7,59077E+11;14536515;1;15;BRASILIA;DF;ASA SUL;70300500;CLS 407 BLOCO A;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;-1.581.859;-47.895.866;;BECO COMÉRCIO DE ALIMENTOS LTDA ME
1853;7,81965E+11;28163052;1;6;BRASÍLIA;DF;ASA NORTE;70765510;CLN 312 BLOCO A;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;-15.749.912;-4.789.227;;RENATO ALVES BARBOSA JUNIOR
339;;6198916;1;84;BRASÍLIA;DF;ASA SUL;70380535;CRS 514 BLOCO C;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;;;;CASA DA FOLIA FESTAS E DIVERSOES ELETRONICAS LTDA  ME
1675;7,66084E+11;19099439;1;41;BRASILIA;DF;ASA SUL;70377520;CLS 114 BLOCO B;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;-15.827.219;-4.791.869;;CHICAGO PRIME ALIMENTOS EIRELI EPP
1975;7,78231E+11;26075954;1;57;BRASILIA;DF;AGUAS CLARAS NORTE;71918180;RUA 30 NORTE;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;-15.836.462;-48.032.729;;AMANDA MENDES CARVALHO
2419;7,88524E+11;31908032;1;13;BRASILIA;DF;AGUAS CLARAS;71931540;R 37 SUL;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;;;;LORENA DORMAN LEITE ROMEIRO
3433;7,97022E+11;36626176;1;9;BRASILIA;DF;OCTOGONAL;70660900;ST SHC/AOS EA 02/08 LOTE, 05, LOJA 161;162;;5300108;1;ASA SUL;;;;;14;RHI COMERCIO DE ALIMENTOS LTDA
4413;8,03743E+11;40974588;1;7;BRASILIA;DF;NORTE (AGUAS CLARAS);71908180;7 NORTE;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;;;14;G C COELHO COMERCIAL ALIMENTICIA
4136;7,97184E+11;36723827;1;70;BRASILIA;DF;ASA SUL;70200002;TRECHO SCES 2;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;;;16;ZAPPI MARK. E SERV. DE REALIZ. DE EVENTOS LTDA
3812;255114354;7776830;1;54;JOINVILLE;SC;PIRABEIRABA (PIRABEIRABA);89239270;RUA DONA FRANCISCA - DE 11309/11310 AO F;11560;;4209102;1;ASA SUL;;;;;1;"CERVEJARIA JOINVILLE LTDA ""OPA BIER"""
3631;7,82893E+11;28732693;1;26;BRASILIA;DF;ASA NORTE;70775520;QUADRA CLN 316 BLOCO B (VIA SHLN);87;;5300108;1;ASA SUL;;;;;16;LARISSA LOPES MOREIRA 01957762160
1203;7,39464E+11;3070459;1;50;BRASÍLIA;DF;ASA SUL;70385030;SQS 115 BLOCO C  LOJA 36;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;-15.829.996;-47.923.073;;DON DURICA CAFE E RESTAURANTE LTDA EPP
1688;7,8188E+11;28193875;1;76;BRASILIA;DF;ASA SUL;70296530;CLS 413 BLOCO C ;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;-15.830.882;-47.911.687;;SABOR SUCESSO HAMBURGUERIA E BAR
1942;7,7938E+11;26780258;1;41;BRASILIA;DF;ASA NORTE;70747540;CLN 308 BLOCO D ;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;-15.762.924;-478.829;;NIKI PRODUTOS NATURAIS LTDA
4227;7,33102E+11;372383;20;91;BRASILIA;DF;TAGUATINGA NORTE ;72145450;QNM QD 34 ;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;;;15;DROGARIA BRASIL LTDA
3278;7,53592E+11;11669189;1;26;BRASILIA;DF;ZONA INDUSTRIAL;70632320;SAAN QUADRA 03 NUMERO 1140 LOJA 20;1140;;5300108;1;ASA SUL;;;;;;BSB TRADE DISTRIBUIDORA DE BEBIDAS LTDA
3167;7,90401E+11;32965911;1;40;BRASILIA;DF;ASA SUL;70257540;SHCS CL QUADRA 408 ;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;;;;GA COMERCIO DE ALIMENTOS LTDA
3146;7,50281E+11;9318557;1;40;BRASILIA;DF;SUDOESTE;70670100;SHC/SW QRSW 01 ;S/N;;5300108;5;SUDOESTE/SIA/OCTOGONAL;;;;;2;PANIFICADORA E CONFEIRARIA C.M.B LTDA ME 
2416;7,70851E+11;21769926;1;16;BRASILIA;DF;ASA SUL;70338400;SHC/S EQ 302/303 BL A LOJA 96 TERREO;96;;5300108;1;ASA SUL;1;BRASILIA - DF;;;6;BENEVITTA COMERCIO VAREJISTA DE ALIMENTOS EIRELI
1007;7,739E+11;23400452;1;66;BRASILIA;DF;LAGO SUL;71608900;AEROPORTO INTERNACIONAL DE BRASÍLIA ;S/N;;5300108;2;LAGO SUL/SAO SEBASTIAO;1;BRASILIA - DF;-15.869.783;-47.917.205;;FBWM COMERCIO DE BEBIDAS E ALIMENTOS LTDA
4644;7,8961E+11;32521706;1;95;BRASILIA;DF;SAO FRANCISCO (SAO SEBASTIAO);71693308;QUADRA 8 10 CASA;S/N;;5300108;2;LAGO SUL/SAO SEBASTIAO;;;;;20;LUCAS FAGNER FERNANDES PEREIRA 03449054112
2658;7,86687E+11;30839530;1;99;BRASILIA;DF;ASA NORTE;70732510;CLN 103 BLOCO A ;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;;GUSTAVO TOMAS DE MELO 03401733192 
2195;7,75747E+11;24258123;1;95;BRASILIA;DF;AGUAS CLARAS;71901210;ALAMEDA GRAVATÁ QUADRA 301 CONJUNTO 02;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;;;;MIX CASA DE CARNES AGUAS CLARAS EIRELLI
2409;7,88484E+11;31888971;1;43;BRASILIA;DF;ASA NORTE;70862520;CLN 210 BLOCO B;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;;ME LEVA COMERCIO VAREJISTA DE ALIMENTOS SAUDAVEIS LTDA 
1958;7,68707E+11;20499637;1;81;BRASILIA;DF;ASA SUL;70256520;CLS 407 ;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;15.738.243;47.901.071;6;ANZEN COM. DE PROD. NATURARIS LTDA
528;7,36665E+11;1566431;1;82;BRASÍLIA;DF;ASA SUL;70316100;SHS QUADRA 6 CONJUNTO A ;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;-15.794.688;-47.891.402;;MARISOL PAPELARIA LTDA EPP
2785;7,95117E+11;35551491;1;43;BRASILIA;DF;ASA SUL;70276000;QUARDA SHC SUL 410;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;;;;APOLLO LOJA DE CONVENIENCIA LTDA
2182;7,87536E+11;31288432;1;73;BRASILIA;DF;NOROESTE;70688170;CRNW 510 BLOCO B LOTE 2;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;-157.443;-47.914.827;;INDUSTRIA DE PANIFICACAO E ALIMENTACAO PAIN CHAUD LTDA
315;7,46416E+11;2558201;1;34;BRASÍLIA;DF;ASA NORTE;70818900;SCEN TRECHO 02 ;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;;CPC COMERCIO DE ALIMENTOS EIRELI ME
2826;7,86465E+11;30597455;1;5;BRASILIA;DF;GUARA ;71215720;SGCV/SUL LOTE 22;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;;;7;HCB COMERCIO DE ALIMENTOS E BEBIDAS LTDA
239;7,30001E+11;1612795;1;51;BRASILIA;DF;TAGUATINGA SUL;72035506;CSG 06;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;-15.873.073;-48.040.707;;BRASAL REFRIGERANTES S.A.
3114;7,31776E+11;672600;1;4;BRASILIA;DF;ASA NORTE;70845540;CLN 404 ;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;;;;;;MERCADINHO LA PALMA LTDA
2278;7,32886E+11;38026050;1;10;BRASILIA;DF;ASA NORTE;70866510;QD 411 BLOCO A ;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;;PANIFICADORA PAO DO CERRADO
2540;7,87372E+11;31231445;1;6;BRASILIA;DF;SETOR DE MANSÕES LAGO NORTE;71540075;SMLN MI TRECHO 07;S/N;;5300108;4;LAGO NORTE;1;BRASILIA - DF;;;;REGINALDO FARIAS OLIVEIRA JUNIOR 
3595;7,66964E+11;19595518;1;43;BRASILIA;DF;ZONA INDUSTRIAL;70610440;QUADRA SIG QUADRA 4;127;;5300108;1;ASA SUL;;;;;10;RN BAR E RESTAURANTE EIRELI ME
3630;7,72336E+11;22572019;1;45;BRASILIA;DF;ASA NORTE;70755550;QUADRA CLN 309 BLOCO E;36;;5300108;1;ASA SUL;;;;;35;SAMURAI TRUCK ALIMENTOS LTDA ME
886;7,33226E+11;38017034;1;61;BRASÍLIA;DF;ASA NORTE;70750620;SCRN 710/711 BLOCO B  ;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;-15.757.567;-47.894.481;;SASSE COMÉRCIO DE CONFECÇÕES LTDA
3510;7,51619E+11;10622621;1;60;BRASILIA;DF;NORTE (ÁGUAS CLARAS);71919180;RUA RUA 36 NORTE;1;;5300108;1;ASA SUL;;;;;10;CSH AGUAS CLARAS COMERCIO DE ALIMENTOS LTDA ME
1320;7,69228E+11;20876847;1;41;BRASÍLIA;DF;LAGO NORTE;71505200;SHIN QI 03 ;S/N;;5300108;4;LAGO NORTE;1;BRASILIA - DF;-15.725.632;-47.875.607;;BANCA E CONVENIENCIAS PENINSULA NORTE EIRELI ME
4613;7,92501E+11;34103786;1;94;BRASILIA;DF;NORTE (AGUAS CLARAS);71907270;MANACA LOTE 02 BLOCO 3;S/N;8512100;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;;;;;;CENTRO DE EDUCACAO ALMEIDA VIEIRA JUNIOR LTDA
2757;7,76386E+11;6057223;319;99;BRASILIA;DF;SAAN ZONA INDUSTRIAL;70632500;SAAN QD 5;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;;SENDAS DISTRIBUIDORA S/A -CD
3893;294901060;31381324;1;40;ARAGUAINA;TO;SETOR CENTRAL;77803140;AV PRIMEIRO DE JANEIRO 1487;1487;;1702109;1;ASA SUL;;;;;16;J A F BORGES COM DE ALIMENTOS NATURAIS IMP E EXPORTACAO 
1893;7,78464E+11;26240249;1;68;BRASILIA;DF;SIG ZONA INDUSTRIAL;70610480;SIG QUADRA 08;S/N;;5300108;5;SUDOESTE/SIA/OCTOGONAL;1;BRASILIA - DF;-15.795.443;-47.916.827;;P&S PRODUÇÃO DE ALIM. E BUFFET EIRELLI EPP
4382;7,81397E+11;27901753;2;5;BRASILIA;DF;RECANTO DAS EMAS;72640006;ADE 600;S/N;;5300108;10;PARA;1;BRASILIA - DF;;;20;PIVOT COMERCIO DE ALIMENTOS LTDA
3880;7,88792E+11;32089241;1;45;BRASILIA;DF;NOROESTE;70688170;QUADRA CRNW 510 BLOCO B N 02 LOJA 09;2;;5300108;1;ASA SUL;;;;;16;CAFE COM CAVANA BISTRO E TREINAMENTO LTDA
2490;7,74565E+11;23773739;1;31;BRASILIA;DF;GUARA;71025100;QE AREA ESPECIAL S/N BOX 296 FEIRA DO GUARA;1;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;;;6;JOELMA E CATIA PRODUTOS DA ROCA LTDA ME
1631;7,78312E+11;26156938;1;99;BRASILIA;DF;GUARA II;71070015;QE 32 BLOCO A;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;-15.843.643;-47.976.389;;RAFAEL BESSA VIEIRA EPP
4579;8,03799E+11;35604085;1;0;BRASILIA;DF;ASA NORTE;70830018;SGAN 601;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;22;ASSOCIAÇÃO HUB BRASÍLIA
821;7,36106E+11;32909988;1;0;BRASÍLIA;DF;AGUAS CLARAS NORTE;71901200;ALAMEDA GRAVATÁ QUADRA 301 ;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;-15.826.842;-48.013.537;;ITC LANCHES LTDA ME
3491;7,49958E+11;5046455;3;23;BRASILIA;DF;ZONA INDUSTRIAL (GUARÁ);71215650;SETOR SGCV LOTE 15 (ST GARAGENS E CONCES;15;;5300108;1;ASA SUL;;;;;18;ANSERVE  COMERCIO DE BEBIDAS E ALIMENTOS LTDA
2223;7,84383E+11;15914528;1;43;BRASILIA;DF;AGUAS CLARAS;71987180;ADE CONJUNTO 5;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;;;1;AREAL MATRIZ
3842;7,80157E+11;27241534;1;66;BRASILIA;DF;NUCLEO BANDEIRANTE;71720555;AVENIDA TERCEIRA AVENIDA LOTE 1090 LOJA ;S/N;;5300108;1;ASA SUL;;;;;12;BAND BEER DISTRIBUIDORA DE BEBIDAS EIRELI
4285;7,75641E+11;24153214;1;66;BRASILIA;DF;LAGO SUL;71625009;Q SHIS CC QI 9 BLOCO A;21/25;;5300108;2;LAGO SUL/SAO SEBASTIAO;1;BRASILIA - DF;;;7;BARCELOS & PEREIRA PNR ALIMENTAR EIRELI
942;7,32981E+11;3605219;1;2;BRASILIA;DF;ASA NORTE;70910900;CAMPUS UNIVERSITÁRIO DARCY RIBEIRO ;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;-15.768.689;-47.869.455;;VO ZICA DOCES E SALGADOS LTDA ME
1061;;23268272;1;72;BRASÍLIA;DF;SRL (PLANALTINA);73330970;Q 05 CONJUNTO B, S/N;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;;;;AQUILES FRANCA MONTEIRO 04494472190
2333;7,75508E+11;24112446;1;76;BRASILIA;DF;ASA SUL;70277530;CLS 411 BLOCO C ;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;;;;LVA COMERCIO DE PRODUTOS NATURAIS EIRELI ME
3238;7,51889E+11;10651989;1;57;BRASILIA;DF;SIA ZONA INDUSTRIAL ;71200100;SIA TRECHO 10;S/N;;5300108;5;SUDOESTE/SIA/OCTOGONAL;1;BRASILIA - DF;;;14;THUANE COVRE RODRIGUES ME 
4146;8,00459E+11;38594413;1;14;BRASILIA;DF;TAGUATINGA NORTE;72115025;CNB 2 ;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;;;20;GTM COME. DE LATIC. E DERIVADOS EIRELI
2564;7,85123E+11;30029321;1;80;BRASILIA;DF;LAGO SUL;71615520;SHIS QI 5 ;S/N;;5300108;2;LAGO SUL/SAO SEBASTIAO;1;BRASILIA - DF;;;;BRINCAR PRODUCOES DE EVENTOS E DESENVOLVIMENTO LTDA
2565;7,88477E+11;31878030;1;29;BRASILIA;DF;ASA NORTE;70733000;SQN 104;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;;KARINE VEIL DE SOUZA 01146697163
1245;7,73704E+11;23299259;1;80;BRASÍLIA;DF;ASA SUL;70333900;SCS QUADRA 08 BL B LOTES 50/60 LOJA 22 TÉRREO;50/60;;5300108;1;ASA SUL;1;BRASILIA - DF;;;;RUBINHOEXPRESS COMÉRCIO LTDA
3872;294686053;22794190;1;7;PALMAS;TO;PLANO DIRETOR NORTE;77021634;AV 107 NORTE AVENIDA JUSCELINO KUBITSCH;11;;1721000;1;ASA SUL;;;;;14;GRANEL ALIMENTOS NATURAIS EIRELI-ME
1246;7,49745E+11;9286569;4;82;BRASÍLIA;DF;TAGUATINGA;;AREA ESPECIAL SETOR C NORTE Nº 8/9;42986;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;;;;VIVENDA MANIPULAÇÕES E HOMEOPATIA LTDA ME
1044;7,74299E+11;23609954;1;0;BRASILIA;DF;ASA SUL;70294510;CLS 215 BLOCO A ;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;-15.834.084;-47.921.647;;EMPÓRIO ÁRABE BRASILIA LTDA ME
2630;7,6907E+11;20776148;1;20;BRASILIA;DF;ASA SUL;70355540;CLS QUADRA 308;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;;;;BENEVENUTO CAFETERIA E LANCHONETE EIRELI ME
2358;7,88138E+11;31692214;1;8;BRASILIA;DF;VICENTE PIRES;72110800;RUA 05 CHACARA 115;S/N;;5300108;7;VICENTE PIRES;1;BRASILIA - DF;;;;SM COMERCIO HORTIFRUTI E EMPORIO EIRELI
2635;7,73968E+11;23410287;1;23;BRASILIA;DF;TAGUATINGA NORTE;72145450;QNM 34;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;;;14;FABRIQUE COFFE CO COMERCIO VAREJISTA EIRELI
4110;7,88438E+11;31856072;1;69;BRASILIA;DF;NUCLEO BANDEIRANTE;71710008;AVENIDA CENTRAL;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;;;;ISAIAS ALVES COIMBRA 04694497138
3160;7,80733E+11;27547889;1;88;BRASILIA;DF;VARJÃO;71555013;QUADRA 1 ;S/N;;5300108;4;LAGO NORTE;1;BRASILIA - DF;;;20;VENDINHA DO LAGO LTDA
3844;7,84563E+11;29537852;1;2;BRASILIA;DF;AGUAS CLARAS;71931540;RUA 37 SUL LOTES 17 E 19 LOJA 20;20;;5300108;1;ASA SUL;;;;;28;RUSTICOS CARNE DE SOL RESTAURANTE LTDA 
2779;7,60523E+11;15385063;1;80;BRASILIA;DF;ASA SUL;70331520;QUADRA CRS 503;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;;;;AGENCIA DIGITAL LOOK`N FEEL LTDA
2745;;29979214;1;33;BRASILIA;DF;SETOR INDUSTRIAL (GAMA);72445020;Q QUADRA 2;S/N;;5300108;8;GAMA;1;BRASILIA - DF;;;10;COMISSÃO DE FORMAT DO CURSO DE MEDICINA FAC. INTEG. DA UNIÃO ED.
161;;640094;1;63;BRASÍLIA;DF;ASA NORTE;70719900;SMHN QUADRA 3;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;;;;ASSOC. DE ANALIS. E PROFISSION. DE INVESTIM. DE MERCADO DE CAPITAIS 
3704;7,48702E+11;8796076;5;0;BRASILIA;DF;ASA SUL;70316901;SHS QUADRA 6 CONJUNTO A BLOCO D;200;;5300108;1;ASA SUL;;;;;10;BRASIL 21 EVENTOS E HOTELARIA LTDA
1261;7,74476E+11;23724906;1;54;BRASÍLIA;DF;SETOR HABIT VIC PIRES;72006200;RUA 4A CHÁCARA 1 LOTE 18 LOJAS 1 E 2  SHVP;1;;5300108;1;ASA SUL;1;BRASILIA - DF;;;;HENRIQUE SILVA AZEVEDO  ME
3434;7,98167E+11;37253128;1;77;BRASILIA;DF;NOROESTE;70686600;QUADRA CLNW 10/11 BLOCO G S/N LOJA MEZAN;9;;5300108;1;ASA SUL;;;;;16;2MARIAS COMERCIO DE ALIMENTOS BSB EIRELI
3757;7,73432E+11;23146776;1;10;BRASILIA;DF;SETORES COMPLEMENTARES;70610000;SETOR SHIP;1;;5300108;1;ASA SUL;;;;;9;BAMBOA COZINHA DE BAR LTDA EPP
2117;7,44266E+11;5535200;1;62;BRASILIA;DF;OCTOGONAL;70655018;SHC/AOS AE 2/8 NR 05;S/N;;5300108;5;SUDOESTE/SIA/OCTOGONAL;1;BRASILIA - DF;-15.803.656;-47.940.469;;TERRACO PIZZARIA BAR E RESTAURANTE
951;7,71074E+11;21923726;1;76;BRASILIA;DF;ASA SUL;70256020;SQS 407 BLOCO B;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;-15.783.722;-47.877.908;;YASMIN COFFEE E BEBIDAS LTDA
4591;7,70088E+11;21323178;2;24;BRASILIA;DF;"	ASA SUL";70330525;SHC/SUL QUADRA 102 BLOCO B;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;;;22;ALVES E CAMPOS FARMACIA E LABORATORIO LTDA
3343;07931569/001-60;34460262;1;50;BRASILIA;DF;ASA NORTE;70833540;Q CLN 203;S/N;;5300108;1;ASA SUL;;;;;10;PRIMO POBRE BAR E RESTAURANTE LTDA
4313;8,02097E+11;40048042;1;17;BRASILIA;DF;CRUZEIRO NOVO;70650555;SHCES QUADRA 505;S/N;;5300108;5;SUDOESTE/SIA/OCTOGONAL;1;BRASILIA - DF;;;20;CRUZEIRO COMERCIO VAREJISTA DE CARNES LTDA
584;7,44855E+11;5877874;1;45;BRASÍLIA;DF;ASA NORTE;70875530;CLN 216 BLOCO C ;S/N;;5300108;3;ASA NORTE/SOFN/NOROESTE;1;BRASILIA - DF;-15.738.759;-4.788.891;;MARINA VIDEO LOCADORA LTDA
1016;7,52767E+11;11169063;10;83;BRASILIA;DF;JARDIM BOTÂNICO;71680349;CONDOMÍNIO SOLAR DE BRASÍLIA ;S/N;;5300108;2;LAGO SUL/SAO SEBASTIAO;1;BRASILIA - DF;-15.851.355;-47.815;;PAO DOURADO INDUSTRIA E COMERCIO DE PRODUTOS DE PANIFICACAO
2536;7,38333E+11;27197888;180;17;BRASILIA;DF;LAGO SUL;71608900;AEROPORTO INSTERN. DE BSB PRESIDENTE JUSCELINO KUBITSCHECK;S/N;;5300108;2;LAGO SUL/SAO SEBASTIAO;1;BRASILIA - DF;;;;DUFRY DO BRASIL DUTY FREE SHOP LTDA
1512;7,80187E+11;27272641;1;51;BRASÍLIA;DF;ASA SUL;70237540;CLS 403 BLOCO D;S/N;;5300108;1;ASA SUL;1;BRASILIA - DF;-15.809.279;-47.885.436;;CGGF COMERCIO DE ALIMENTOS LTDA EPP
1114;7,64707E+11;18353824;1;0;BRASILIA;DF;SAO SEBASTIAO CENTRO;71691047;RUA DO CAIC ;S/N;;5300108;2;LAGO SUL/SAO SEBASTIAO;1;BRASILIA - DF;-15.898.464;-47.768.928;;F DE V CARVALHO EIRELI  ME
1194;7,41019E+11;72635014;1;92;BRASILIA;DF;GUARA II;71065901;EQ 31/33 LOTE 05;S/N;;5300108;6;TAGUATINGA/GUARA/AGUAS CLARAS;1;BRASILIA - DF;-15.840.774;-4.797.282;;SINVAL MARQUES DE OLIVEIRA ME
